id,xp,name,original_name,type
20571,1.35,Rune Pata Ini,Rune Pata Ini,[object Object]
20572,1.35,Rune Rata Ini,Rune Rata Ini,[object Object]
20573,1.35,Rune Ta Pod,Rune Ta Pod,[object Object]
20574,1.35,Rune Pata Pod,Rune Pata Pod,[object Object]
20575,1.35,Rune Rata Pod,Rune Rata Pod,[object Object]
20576,2.7,Rune Ta Pui,Rune Ta Pui,[object Object]
20577,2.7,Rune Pata Pui,Rune Pata Pui,[object Object]
20578,2.7,Rune Rata Pui,Rune Rata Pui,[object Object]
20579,0.9,Rune Ta Ré Pou,Rune Ta Ré Pou,[object Object]
20580,0.9,Rune Pata Ré Pou,Rune Pata Ré Pou,[object Object]
20581,0.9,Rune Ta Ré Cri,Rune Ta Ré Cri,[object Object]
20582,0.9,Rune Pata Ré Cri,Rune Pata Ré Cri,[object Object]
20583,5.625,Rune Ta Do Pou,Rune Ta Do Pou,[object Object]
20584,5.625,Rune Pata Do Pou,Rune Pata Do Pou,[object Object]
20585,5.625,Rune Ta Do Cri,Rune Ta Do Cri,[object Object]
20586,5.625,Rune Pata Do Cri,Rune Pata Do Cri,[object Object]
20596,5.625,Rune Ta Do Terre,Rune Ta Do Terre,[object Object]
20597,5.625,Rune Pata Do Terre,Rune Pata Do Terre,[object Object]
20598,5.625,Rune Rata Do Terre,Rune Rata Do Terre,[object Object]
20599,5.625,Rune Ta Do Feu,Rune Ta Do Feu,[object Object]
20600,5.625,Rune Pata Do Feu,Rune Pata Do Feu,[object Object]
20601,5.625,Rune Rata Do Feu,Rune Rata Do Feu,[object Object]
20602,5.625,Rune Ta Do Eau,Rune Ta Do Eau,[object Object]
20603,5.625,Rune Pata Do Eau,Rune Pata Do Eau,[object Object]
20604,5.625,Rune Rata Do Eau,Rune Rata Do Eau,[object Object]
20605,5.625,Rune Ta Do Air,Rune Ta Do Air,[object Object]
20606,5.625,Rune Pata Do Air,Rune Pata Do Air,[object Object]
20607,5.625,Rune Rata Do Air,Rune Rata Do Air,[object Object]
20608,5.625,Rune Ta Do Neutre,Rune Ta Do Neutre,[object Object]
20609,5.625,Rune Pata Do Neutre,Rune Pata Do Neutre,[object Object]
20610,5.625,Rune Rata Do Neutre,Rune Rata Do Neutre,[object Object]
20617,3.6,Rune Ta Fui,Rune Ta Fui,[object Object]
20618,3.6,Rune Pata Fui,Rune Pata Fui,[object Object]
20619,3.6,Rune Rata Fui,Rune Rata Fui,[object Object]
20620,3.6,Rune Ta Tac,Rune Ta Tac,[object Object]
20621,3.6,Rune Pata Tac,Rune Pata Tac,[object Object]
20622,3.6,Rune Rata Tac,Rune Rata Tac,[object Object]
20623,11.025,Rune Ta Ré Pa,Rune Ta Ré Pa,[object Object]
20624,11.025,Rune Pata Ré Pa,Rune Pata Ré Pa,[object Object]
20625,11.025,Rune Rata Ré Pa,Rune Rata Ré Pa,[object Object]
20626,11.025,Rune Ta Ré Pme,Rune Ta Ré Pme,[object Object]
20627,11.025,Rune Pata Ré Pme,Rune Pata Ré Pme,[object Object]
20628,11.025,Rune Rata Ré Pme,Rune Rata Ré Pme,[object Object]
20629,11.025,Rune Ta Ret Pa,Rune Ta Ret Pa,[object Object]
20630,11.025,Rune Pata Ret Pa,Rune Pata Ret Pa,[object Object]
20631,11.025,Rune Rata Ret Pa,Rune Rata Ret Pa,[object Object]
20632,11.025,Rune Ta Ret Pme,Rune Ta Ret Pme,[object Object]
20633,11.025,Rune Pata Ret Pme,Rune Pata Ret Pme,[object Object]
20634,11.025,Rune Rata Ret Pme,Rune Rata Ret Pme,[object Object]
20635,2.7,Rune Ta Ré Per Terre,Rune Ta Ré Per Terre,[object Object]
20636,2.7,Rune Ta Ré Per Feu,Rune Ta Ré Per Feu,[object Object]
20637,2.7,Rune Ta Ré Per Eau,Rune Ta Ré Per Eau,[object Object]
20638,2.7,Rune Ta Ré Per Air,Rune Ta Ré Per Air,[object Object]
20639,2.7,Rune Ta Ré Per Neutre,Rune Ta Ré Per Neutre,[object Object]
20640,7.5,Rune Ta Cri,Rune Ta Cri,[object Object]
20641,7.5,Rune Pata Cri,Rune Pata Cri,[object Object]
20642,22.5,Rune Ta So,Rune Ta So,[object Object]
20643,22.5,Rune Pata So,Rune Pata So,[object Object]
20644,22.5,Rune Rata So,Rune Rata So,[object Object]
20648,900,Légende de Brumaire,Légende de Brumaire,[object Object]
20649,1.42,Légende de Brâm Barbe-Monde,Légende de Brâm Barbe-Monde,[object Object]
20650,1.95,Légende de Crocobur,Légende de Crocobur,[object Object]
20651,2.48,Légende du Trompe-la-Mort,Légende du Trompe-la-Mort,[object Object]
20652,3,Légende de Dame Jhessica,Légende de Dame Jhessica,[object Object]
20653,3.53,Légende de Mille Lieues,Légende de Mille Lieues,[object Object]
20654,4.06,Légende de Dodge,Légende de Dodge,[object Object]
20655,4.58,Légende de Fallanster,Légende de Fallanster,[object Object]
20656,5.11,Légende du Cul Botté,Légende du Cul Botté,[object Object]
20657,5.64,Légende du Destin,Légende du Destin,[object Object]
20658,6.16,Légende de Rykke Errel,Légende de Rykke Errel,[object Object]
20659,6.69,Légende de Buhorado,Légende de Buhorado,[object Object]
20660,7.22,Légende de Jahash Jurgen,Légende de Jahash Jurgen,[object Object]
20661,7.75,Légende de Ganymède,Légende de Ganymède,[object Object]
20680,1.05,Cire de Gligli Améliorée,Cire de Gligli Améliorée,[object Object]
20814,0.326,Patte de Twakeuf,Patte de Twakeuf,[object Object]
20815,2.228,Éclat du Mawabouaino,Éclat du Mawabouaino,[object Object]
20816,0.337,Œil Bionique,il Bionique,[object Object]
20817,0.383,Tendon de Waccro,Tendon de Waccro,[object Object]
20818,0.348,Emballage Suspect,Emballage Suspect,[object Object]
20819,0.36,Dent de Waddict,Dent de Waddict,[object Object]
20820,2.236,Pompon Brunâtre,Pompon Brunâtre,[object Object]
20908,16.875,Mèche de Pralicienne,Mèche de Pralicienne,[object Object]
20909,16.875,Peau de Torréfactueur,Peau de Torréfactueur,[object Object]
20910,16.875,Chaudron de Températurge,Chaudron de Températurge,[object Object]
20911,16.875,Toque de Cabosseur,Toque de Cabosseur,[object Object]
20912,16.875,Diadème de Chocoligarque,Diadème de Chocoligarque,[object Object]
20913,84.375,Broderie de la Prêtresse de Kao,Broderie de la Prêtresse de Kao,[object Object]
20914,101.25,Éclat Kao brisé,Éclat Kao brisé,[object Object]
20918,6.522,Clef de la Fonderie des Waddicts,Clef de la Fonderie des Waddicts,[object Object]
20919,47.114,Clef de la Croquanterie,Clef de la Croquanterie,[object Object]
20920,298.509,Clef du Temple du dieu Kao,Clef du Temple du dieu Kao,[object Object]
20939,15,Cœur du Croqueleur,Cur du Croqueleur,[object Object]
20940,3,Oreille de Kakoalak,Oreille de Kakoalak,[object Object]
20941,17.975,Pépite croquée,Pépite croquée,[object Object]
20942,3,Estomac de Mansocolat,Estomac de Mansocolat,[object Object]
20943,3,Pelage chocolaté,Pelage chocolaté,[object Object]
20944,3,Enrobage de Chocoskargo,Enrobage de Chocoskargo,[object Object]
20945,3,Bec de Kwakao,Bec de Kwakao,[object Object]
20957,6.546,Kole à tout faire,Kole,[object Object]
20961,3.681,Relique de Bébémoth,Relique de Bébémoth,[object Object]
20968,7.242,Reflet de Bébémoth,Reflet de Bébémoth,[object Object]
20969,7.4,Cristal temporel,Cristal temporel,[object Object]
20970,7.4,Cristal intemporel,Cristal intemporel,[object Object]
20971,7.636,Œuf inerte,uf inerte,[object Object]
20972,2.1,Nanogrine,Nanogrine,[object Object]
21012,337.5,Boucle temporelle,Boucle temporelle,[object Object]
21013,337.5,Boucle intemporelle,Boucle intemporelle,[object Object]
21205,17.149,Binocles du Grand Chronomaître,Binocles du Grand Chronomaître,[object Object]
21206,101.25,Œil de Crocodaille albinos,il de Crocodaille albinos,[object Object]
21207,84.375,Écaille de Torkélonia,Écaille de Torkélonia,[object Object]
21208,16.875,Langue de Kashkaille,Langue de Kashkaille,[object Object]
21209,16.875,Bandeau de Voapah,Bandeau de Voapah,[object Object]
21210,16.875,Poupée de Caïguille,Poupée de Caïguille,[object Object]
21211,16.875,Pagne d'Alashasss,Pagne d'Alashasss,[object Object]
21212,16.875,Canine de Cronnibal,Canine de Cronnibal,[object Object]
21216,298.509,Clef du Sanctuaire de Torkélonia,Clef du Sanctuaire de Torkélonia,[object Object]
21217,506.25,Essence de Torkélonia,Essence de Torkélonia,[object Object]
21249,21.816,Clef du Repaire du Kharnozor,Clef du Repaire du Kharnozor,[object Object]
21256,3.729,Griffe de Dragoeuf Albâtre,Griffe de Dragoeuf Albâtre,[object Object]
21263,0.628,Peau de Dragoeuf Albâtre,Peau de Dragoeuf Albâtre,[object Object]
21264,3.14,Étoffe de Draegnerys,Étoffe de Draegnerys,[object Object]
21265,43.46,Œil du Kharnozor,il du Kharnozor,[object Object]
21268,7.292,Dent du Kharnozor,Dent du Kharnozor,[object Object]
21271,18.646,Cheveux de Draegnerys,Cheveux de Draegnerys,[object Object]
21513,46.807,Essence de Draegnerys,Essence de Draegnerys,[object Object]
21514,108.94,Essence du Kharnozor,Essence du Kharnozor,[object Object]
21515,491.36,Essence de Corruption,Essence de Corruption,[object Object]
21682,5.709,Peinture Jaune,Peinture Jaune,[object Object]
21683,5.709,Peinture Rouge,Peinture Rouge,[object Object]
21684,5.709,Peinture Bleue,Peinture Bleue,[object Object]
21685,5.709,Peinture Orange,Peinture Orange,[object Object]
21686,5.709,Peinture Verte,Peinture Verte,[object Object]
21687,5.709,Peinture Violette,Peinture Violette,[object Object]
21689,5.709,Peinture Noire,Peinture Noire,[object Object]
22028,254.724,Clef des Fers de la Tyrannie,Clef des Fers de la Tyrannie,[object Object]
22046,75,Plume de Misère,Plume de Misère,[object Object]
22047,16.875,Épaulière de Ferrailleur,Épaulière de Ferrailleur,[object Object]
22048,16.875,Langue de Krèvladal,Langue de Krèvladal,[object Object]
22049,16.875,Côtes de Désosseur,Côtes de Désosseur,[object Object]
22050,16.875,Capuche de Skentu,Capuche de Skentu,[object Object]
22051,16.875,Œil de Dawaj,il de Dawaj,[object Object]
22052,103.404,Terre Stérile,Terre Stérile,[object Object]
22105,219,Planche hatoufer,Planche hatoufer,[object Object]
22128,450,Essence de Guerre,Essence de Guerre,[object Object]
22129,450,Essence de Misère,Essence de Misère,[object Object]
22130,450,Essence de Servitude,Essence de Servitude,[object Object]
22147,254.724,Clef du Trône de Sang,Clef du Trône de Sang,[object Object]
22148,255.129,Clef de l'Arbre de Mort,Clef de l'Arbre de Mort,[object Object]
22149,254.724,Clef de la Sentence de la Balance,Clef de la Sentence de la Balance,[object Object]
22203,104.008,Germes corrompus,Germes corrompus,[object Object]
22204,81.893,Corne de Corruption,Corne de Corruption,[object Object]
22207,16.875,Langue de Pistilangue,Langue de Pistilangue,[object Object]
22208,16.875,Peau pourrie de Dolid,Peau pourrie de Dolid,[object Object]
22210,16.875,Patte de Nheur'Gueule,Patte de Nheur'Gueule,[object Object]
22211,16.875,Tentacule de Tentaclaque,Tentacule de Tentaclaque,[object Object]
22212,16.875,Pétale de Gangredogue,Pétale de Gangredogue,[object Object]
22216,16.875,Bois de pagaie usée,Bois de pagaie usée,[object Object]
22217,16.875,Capuche d'Armécréante,Capuche d'Armécréante,[object Object]
22218,16.875,Baguette Rythmique,Baguette Rythmique,[object Object]
22219,75,Verrou de Servitude,Verrou de Servitude,[object Object]
22222,103.404,Collier d'esclave,Collier d'esclave,[object Object]
22223,16.875,Boulet lesté,Boulet lesté,[object Object]
22224,16.875,Manche de Fouet,Manche de Fouet,[object Object]
22246,75,Bonnet de Guerre,Bonnet de Guerre,[object Object]
22247,16.875,Étoffe sanglante,Étoffe sanglante,[object Object]
22248,16.875,Sang coagulé,Sang coagulé,[object Object]
22249,16.875,Canine tranchante,Canine tranchante,[object Object]
22250,16.875,Fragment d'armure,Fragment d'armure,[object Object]
22251,16.875,Linothorax,Linothorax,[object Object]
22253,103.404,Lame tranchante,Lame tranchante,[object Object]
22401,254.724,Clef de la Tempête de l'Eliocalypse,Clef de la Tempête de l'Eliocalypse,[object Object]
22415,6.69,Légende de Misère,Légende de Misère,[object Object]
22416,6.69,Légende de Guerre,Légende de Guerre,[object Object]
22417,6.69,Légende de Servitude,Légende de Servitude,[object Object]
22418,6.69,Légende de Corruption,Légende de Corruption,[object Object]
23105,335.437,Lame de Katana,Lame de Katana,[object Object]
23106,142.936,Poignée de Katana,Poignée de Katana,[object Object]
23311,10.059,Artefact Pandawushu Bois,Artefact Pandawushu Bois,[object Object]
23480,2.25,Huile de Riz,Huile de Riz,[object Object]
23591,120.659,Clef de la Demeure des Esprits,Clef de la Demeure des Esprits,[object Object]
23592,4.6,Pierre de Sélénite,Pierre de Sélénite,[object Object]
23630,91.416,Clef de la Tombe du Shogun Tofugawa,Clef de la Tombe du Shogun Tofugawa,[object Object]
23693,2.475,Huile de Pichon,Huile de Pichon,[object Object]
23694,35.591,Concassé de brume,Concassé de brume,[object Object]
23824,10,Tulipe en papier,Tulipe en papier,[object Object]
23825,10,Pichon d'encre,Pichon d'encre,[object Object]
23855,0.626,Haïku du dragon : Résolution,Haïku du dragon : Résolution,[object Object]
23856,1.392,Haïku du dragon : Destruction,Haïku du dragon : Destruction,[object Object]
23857,0.626,Haïku du dragon : Passion,Haïku du dragon : Passion,[object Object]
23858,1.392,Haïku du dragon : Création,Haïku du dragon : Création,[object Object]
23950,416.451,Clef de la Mémoire d'Orukam,Clef de la Mémoire d'Orukam,[object Object]
23951,405.801,Clef du Souvenir d'Imagiro,Clef du Souvenir d'Imagiro,[object Object]
23957,205.741,Pétale de Papier,Pétale de Papier,[object Object]
23958,33.817,Poing-virgule d'Imushin,Poing-virgule d'Imushin,[object Object]
23959,30,Carapace circonflexe d'Imorok,Carapace circonflexe d'Imorok,[object Object]
23960,30,Guillemets d'Imiyama,Guillemets d'Imiyama,[object Object]
23961,30,Cédille d'Imetsu,Cédille d'Imetsu,[object Object]
23962,30,Apostrophe d'Imafugo,Apostrophe d'Imafugo,[object Object]
23963,144.643,Diacritique du Roi Imagami,Diacritique du Roi Imagami,[object Object]
23965,205.006,Pétale d'encre,Pétale d'encre,[object Object]
23966,30.267,Poing-virgule de Shinlam,Poing-virgule de Shinlam,[object Object]
23967,30,Carapace circonflexe de Rokoram,Carapace circonflexe de Rokoram,[object Object]
23968,30,Guillemets de Mabram,Guillemets de Mabram,[object Object]
23969,30,Cédille de Tsunam,Cédille de Tsunam,[object Object]
23970,30,Apostrophe de Fugokam,Apostrophe de Fugokam,[object Object]
23971,144.643,Diacritique de la Reine Amirukam,Diacritique de la Reine Amirukam,[object Object]
24133,177.955,Essence du Shogun Tofugawa,Essence du Shogun Tofugawa,[object Object]
24134,232.105,Essence de Koumiho,Essence de Koumiho,[object Object]
24135,867.857,Essence du Roi Imagami,Essence du Roi Imagami,[object Object]
24136,867.857,Essence de la Reine Amirukam,Essence de la Reine Amirukam,[object Object]
24144,300,Substrat Astral,Substrat Astral,[object Object]
25176,20.25,Spalière de Krâradia,Spalière de Krâradia,[object Object]
25177,20.25,Diadème de Belilith,Diadème de Belilith,[object Object]
25178,20.25,Scalp de Bwariok,Scalp de Bwariok,[object Object]
25179,20.25,Groin de Porkzebuth,Groin de Porkzebuth,[object Object]
25180,20.25,Aile d'Eninferno,Aile d'Eninferno,[object Object]
25181,84.375,Sceptre brisé de Kabahal,Sceptre brisé de Kabahal,[object Object]
25182,119.118,Appendice Démoniaque,Appendice Démoniaque,[object Object]
25252,339.009,Clef du Rituel de Kabahal,Clef du Rituel de Kabahal,[object Object]
25318,506.25,Essence de Kabahal,Essence de Kabahal,[object Object]
25756,1.919,Crâne magique de Rate Atinée,Crâne magique de Rate Atinée,[object Object]
25757,1.919,Tuyau Rouillé de Rate Iboisée,Tuyau Rouillé de Rate Iboisée,[object Object]
25758,1.477,Lance-Pierre de Scélée Rate,Lance-Pierre de Scélée Rate,[object Object]
25759,1.477,Lance de Chika Rat,Lance de Chika Rat,[object Object]
25760,1.919,Vieux Bouquin de Rat Li,Vieux Bouquin de Rat Li,[object Object]
25761,1.477,Ouvrage magique d'Aloevée Rate,Ouvrage magique d'Aloevée Rate,[object Object]
25762,1.919,Oreille de Rat Plapla,Oreille de Rat Plapla,[object Object]
25767,1.477,Collier de Chak Rat,Collier de Chak Rat,[object Object]
26031,16.875,Mâchoire de Brutasmodan,Mâchoire de Brutasmodan,[object Object]
26032,16.875,Langue de Diabélial,Langue de Diabélial,[object Object]
26033,16.875,Corne de Typhomet,Corne de Typhomet,[object Object]
26034,16.875,Tentacule de Démoloch,Tentacule de Démoloch,[object Object]
26035,16.875,Épaule de Maléphisto,Épaule de Maléphisto,[object Object]
26036,101.25,Pic de Ravageur,Pic de Ravageur,[object Object]
26037,84.375,Masque cauchemardesque de l'Éternel Conflit,Masque cauchemardesque de l'Éternel Conflit,[object Object]
26039,298.509,Clef de la Bataille de l'Aurore Pourpre,Clef de la Bataille de l'Aurore Pourpre,[object Object]
26041,506.25,Essence de l'Éternel Conflit,Essence de l'Éternel Conflit,[object Object]
26316,28.465,Pétale de Malter,Pétale de Malter,[object Object]
26317,4.792,Pousse de Malzerb,Pousse de Malzerb,[object Object]
26318,4.792,Bolas de Maltrio,Bolas de Maltrio,[object Object]
26319,4.792,Pic de Malépik,Pic de Malépik,[object Object]
26320,4.792,Porte-bonheur de Malalfa,Porte-bonheur de Malalfa,[object Object]
26321,4.792,Corne de Malbois,Corne de Malbois,[object Object]
26333,74.716,Clef du Tertre du long sommeil,Clef du Tertre du long sommeil,[object Object]
26345,505.79,Gravure de Tsunami,Gravure de Tsunami,[object Object]
26347,511.455,Gravure de Séisme,Gravure de Séisme,[object Object]
26348,505.79,Gravure d'Incendie,Gravure d'Incendie,[object Object]
26349,505.79,Gravure d'Ouragan,Gravure d'Ouragan,[object Object]
26353,160.716,Gravure d'Étincelle,Gravure d'Étincelle,[object Object]
26354,160.716,Gravure de Courant d'Air,Gravure de Courant d'Air,[object Object]
26355,160.716,Gravure de Crachin,Gravure de Crachin,[object Object]
26358,160.716,Gravure de Secousse,Gravure de Secousse,[object Object]
26680,3.724,Clef de l'Akadémie des Gobs,Clef de l'Akadémie des Gobs,[object Object]
26748,0.22,Ormure,Or,[object Object]
26803,143.75,Essence d'Hell Mina,Essence d'Hell Mina,[object Object]
26804,6.562,Essence du Directeur Grunob,Essence du Directeur Grunob,[object Object]
26870,5.063,Fragment d'anomalie,Fragment d'anomalie,[object Object]
27362,1.922,Pom de Pin,Pom de Pin,[object Object]
27363,0.373,Fourrure de Timongouste,Fourrure de Timongouste,[object Object]
27364,0.313,Plume de Thomondor,Plume de Thomondor,[object Object]
27365,0.313,Corne de Buffalourd,Corne de Buffalourd,[object Object]
27366,0.313,Griffe de Grolours,Griffe de Grolours,[object Object]
27367,0.313,Croc de Trankilou,Croc de Trankilou,[object Object]
27368,1.563,La cambriole pour les Nuls,La cambriole pour les Nuls,[object Object]
27372,9.375,Essence de Rakoopeur,Essence de Rakoopeur,[object Object]
27374,5.763,Clef du Refuge sylvestre,Clef du Refuge sylvestre,[object Object]
27375,0.07,Bois de Pin,Bois de Pin,[object Object]
27397,16.875,Liane de Soldalia,Liane de Soldalia,[object Object]
27398,16.875,Mousse de Caméliache,Mousse de Caméliache,[object Object]
27399,16.875,Épine d'Armuguet,Épine d'Armuguet,[object Object]
27400,16.875,Poing de Coquelicogne,Poing de Coquelicogne,[object Object]
27401,16.875,Casque de Statulipe,Casque de Statulipe,[object Object]
27402,84.375,Rouge à lèvres de Belladone,Rouge à lèvres de Belladone,[object Object]
27403,101.25,Fleur des protecteurs,Fleur des protecteurs,[object Object]
27404,298.509,Clef de la Chambre des maléfices,Clef de la Chambre des maléfices,[object Object]
27405,506.25,Essence de Belladone,Essence de Belladone,[object Object]
27413,1.151,Eau Ferrugineuse,Eau Ferrugineuse,[object Object]
27433,75,Poils de barbe de Marteau-Aigri,Poils de barbe de Marteau-Aigri,[object Object]
27434,12.2,Armure de Blindur,Armure de Blindur,[object Object]
27435,12.2,Bave de Marthos,Bave de Marthos,[object Object]
27436,12.2,Mèche de Serpyn,Mèche de Serpyn,[object Object]
27437,12.2,Fronde de Boufronde,Fronde de Boufronde,[object Object]
27438,12.2,Élastique de barbe de Sanglirok,Élastique de barbe de Sanglirok,[object Object]
27439,61,Cloche de Barbéryl Clochecuivre,Cloche de Barbéryl Clochecuivre,[object Object]
27440,187.753,Clef du Bastion des Marteaux-Aigris,Clef du Bastion des Marteaux-Aigris,[object Object]
27451,366,Essence de Barbéryl Clochecuivre,Essence de Barbéryl Clochecuivre,[object Object]
27517,101.25,Cire de Cire Momore,Cire de Cire Momore,[object Object]
27518,337.5,Cœur de Cire Momore,Cur de Cire Momore,[object Object]
27714,280.748,Fleur de Cendrepierre,Fleur de Cendrepierre,[object Object]
27748,0.25,Ronce ephedryenne,Ronce ephedryenne,[object Object]
28256,0.042,Œuf Chimérique,uf Chimérique,[object Object]
28268,36.75,Farine de contrebande,Farine de contrebande,[object Object]
28269,25.5,Coffre-forge,Coffre-forge,[object Object]
28270,17.201,Brochette de Laikteur,Brochette de Laikteur,[object Object]
28277,42.964,Grizite,Grizite,[object Object]
29444,1.25,Galet rayonnant,Galet rayonnant,[object Object]
29683,2.7,Rune Ra Ré Pou,Rune Ra Ré Pou,[object Object]
29684,16.875,Rune Ra Do Pou,Rune Ra Do Pou,[object Object]
30695,2.7,Rune Ra Ré Terre,Rune Ra Ré Terre,[object Object]
30696,2.7,Rune Ra Ré Neutre,Rune Ra Ré Neutre,[object Object]
30697,2.7,Rune Ra Ré Feu,Rune Ra Ré Feu,[object Object]
30698,2.7,Rune Ra Ré Eau,Rune Ra Ré Eau,[object Object]
30699,2.7,Rune Ra Ré Cri,Rune Ra Ré Cri,[object Object]
30700,2.7,Rune Ra Ré Air,Rune Ra Ré Air,[object Object]
30942,5.625,Rune Pa Do Ren,Rune Pa Do Ren,[object Object]
31517,135.856,Artefact Pandawushu,Artefact Pandawushu,[object Object]
31620,2.775,Jus de poisson,Jus de poisson,[object Object]
